filename	accession	checkm_marker_lineage	ssu_silva_blast_subject_id	ssu_silva_taxonomy	species
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_000277145.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016756035.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_021183745.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_000276825.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_002219245.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_020412405.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_002285695.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016756055.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016755955.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_002285675.1	g__Mycobacterium (UID1816)	CP023149.1612026.1613568	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016756115.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_020736005.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_021183785.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016756155.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016756235.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016756135.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016756215.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_000262165.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016755995.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016756195.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016756175.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016755975.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_010731935.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_002219265.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_020412425.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016755935.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_009664715.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_021183765.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016756075.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_000418535.1	g__Mycobacterium (UID1816)	CP023147.1368697.1370239	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium marseillense	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_900116695.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_016755915.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_002240155.1_ASM224015v1_genomic.fna	GCF_001750065.2	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_002148195.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_002148175.1	g__Mycobacterium (UID1816)	CP015964.1390584.1392116	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. yongonense	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_002219285.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_000298095.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_002287605.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_002240155.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756295.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756275.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_000277125.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756095.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_002166795.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756255.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756015.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_000277145.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756035.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_021183745.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_000276825.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_002219245.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_020412405.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_002285695.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756055.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016755955.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_002285675.1	g__Mycobacterium (UID1816)	CP023149.1612026.1613568	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756115.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_020736005.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_021183785.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756155.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756235.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756135.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756215.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_000262165.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016755995.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756195.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756175.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016755975.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_010731935.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_002219265.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_020412425.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016755935.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_009664715.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_021183765.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016756075.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_000418535.1	g__Mycobacterium (UID1816)	CP023147.1368697.1370239	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium marseillense	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_900116695.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_016755915.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_001750065.2_ASM175006v2_genomic.fna	GCF_001750065.2	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_002148195.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_002148175.1	g__Mycobacterium (UID1816)	CP015964.1390584.1392116	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. yongonense	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_002219285.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_000298095.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_002287605.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_002240155.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_016756295.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_016756275.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_000277125.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_016756095.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_002166795.1	g__Mycobacterium (UID1816)	CP022223.1424985.1426527	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare subsp. chimaera	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_016756255.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_016756015.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_000277145.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_016756035.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_021183745.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
GCF_021183745.1_ASM2118374v1_genomic.fna	GCF_000276825.1	g__Mycobacterium (UID1816)	CP023146.1378575.1380117	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	s__Mycobacterium intracellulare
